-1.493412142392e-002	-1.911305940454e-007
-6.829007719170e-002	-1.757302456801e-007
-1.214490625789e-001	-1.819259891049e-007
-1.742638728475e-001	-1.662800312238e-007
-2.265795243122e-001	-1.721535972493e-007
-2.782512049146e-001	-1.562306559290e-007
-3.291272017931e-001	-1.617639900549e-007
-3.790667967340e-001	-1.455526773137e-007
-4.279232269420e-001	-1.507435363452e-007
-4.755615222612e-001	-1.342456796091e-007
-5.218414928992e-001	-1.391024950940e-007
-5.666355052184e-001	-1.223290966991e-007
-6.098114905764e-001	-1.268678350726e-007
-6.512506564951e-001	-1.098365323049e-007
-6.908305111969e-001	-1.140786763737e-007
-7.284425070546e-001	-9.681206422452e-008
-7.639750758513e-001	-1.007832508330e-007
-7.973312015641e-001	-8.330771977348e-008
-8.284114618587e-001	-8.703677451616e-008
-8.571315274792e-001	-6.938166536730e-008
-8.834052059809e-001	-7.289988412969e-008
-9.071618652882e-001	-5.509684299309e-008
-9.283294761921e-001	-5.843743026098e-008
-9.468519579458e-001	-4.051989198022e-008
-9.626722166026e-001	-4.371749986368e-008
-9.757494109038e-001	-2.572025500608e-008
-9.860419840861e-001	-2.881058741163e-008
-9.935248486989e-001	-1.076940332822e-008
-9.981724101095e-001	-1.378886147024e-008
-9.999756692981e-001	4.259862399469e-009
-9.989252373064e-001	1.278597744167e-009
-9.950283534260e-001	1.929407077373e-008
-9.882918933195e-001	1.630599496212e-008
-9.787393025461e-001	3.425969516066e-008
-9.663935926012e-001	3.123234942018e-008
-9.512941959501e-001	4.908381143163e-008
-9.334799506270e-001	4.598122612662e-008
-9.130058742962e-001	6.369473067525e-008
-8.899261407187e-001	6.048186252048e-008
-8.643107736989e-001	7.802269502362e-008
-8.362286172394e-001	7.466579934373e-008
-8.057639510489e-001	9.200063994889e-008
-7.729994568002e-001	8.846769379287e-008
-7.380327572536e-001	1.055650687370e-007
-7.009593815794e-001	1.018262726232e-007
-6.618892305225e-001	1.186571007137e-007
-6.209295442725e-001	1.146855013111e-007
-5.782012964173e-001	1.312237880517e-007
-5.338221683410e-001	1.269960887739e-007
-4.879228749874e-001	1.432198525522e-007
-4.406301502519e-001	1.387175211395e-007
-3.920830077796e-001	1.546100913338e-007
-3.424157422739e-001	1.498209481868e-007
-2.917741287064e-001	1.653728752655e-007
-2.402984448826e-001	1.602934835327e-007
-1.881396125373e-001	1.755054896294e-007
-1.354422468886e-001	1.701449321022e-007
-8.236074309966e-002	1.850327031990e-007
-2.904235893551e-002	1.794188693302e-007
2.435674999971e-002	1.940212828718e-007
7.768840800247e-002	1.882120460512e-007
1.307964319845e-001	2.026069131349e-007
1.835334623457e-001	1.967168589856e-007
2.357450181071e-001	2.110940327379e-007
2.872862550844e-001	2.056552726495e-007
3.380059340252e-001	2.226172164079e-007
3.877622628371e-001	2.337923001829e-007
4.364016542525e-001	3.549926352189e-007
4.837426379967e-001	1.009321589723e-006
5.293836982462e-001	4.833690363062e-006
5.719573974234e-001	2.406754776338e-005
6.076795885275e-001	9.492082038325e-005
6.330145511937e-001	2.511900110125e-004
6.496088647836e-001	4.754114222965e-004
6.608452464187e-001	7.329848827732e-004
6.689378294735e-001	1.000936525212e-003
6.750527992615e-001	1.266727373041e-003
6.798381764349e-001	1.523010790701e-003
6.836850814360e-001	1.765048360568e-003
6.867952769925e-001	1.990043614756e-003
6.893422046921e-001	2.195549891471e-003
6.914347137874e-001	2.379831535833e-003
6.931418340894e-001	2.541620499890e-003
6.945185611211e-001	2.679862711095e-003
6.956000703047e-001	2.793776810666e-003
6.964159920621e-001	2.882714050984e-003
6.969832133126e-001	2.946230581253e-003
6.973165206624e-001	2.983982858363e-003
6.974210887157e-001	2.995802582168e-003
6.973010530035e-001	2.981612148872e-003
6.969520046298e-001	2.941499065977e-003
6.963681626368e-001	2.875644813724e-003
6.955346872176e-001	2.784400597570e-003
6.944335913951e-001	2.668228234225e-003
6.930352498266e-001	2.527783413810e-003
6.913025540748e-001	2.363873525163e-003
6.891800593177e-001	2.177563859540e-003
6.865943064259e-001	1.970172949342e-003
6.834360788278e-001	1.743446556745e-003
6.795492011808e-001	1.499666683323e-003
6.746895731490e-001	1.242055078242e-003
6.684401384392e-001	9.756128336161e-004
6.601569068757e-001	7.076523333575e-004
6.485881729773e-001	4.515646963676e-004
6.313980817221e-001	2.315341013673e-004
6.050992689065e-001	8.320170002476e-005
5.684478420929e-001	2.004877098703e-005
5.254589962320e-001	3.535815824052e-006
4.796102350824e-001	4.929418930379e-007
4.321550609197e-001	-1.875916264723e-007
3.833935943378e-001	-1.354839801242e-007
3.335587131555e-001	-2.798716684264e-007
2.827442084836e-001	-1.419279199133e-007
2.311506455196e-001	-2.731415157105e-007
1.788706909440e-001	-1.339356017251e-007
1.261079497467e-001	-2.645239368011e-007
7.295845506552e-002	-1.256520801944e-007
1.962810771088e-002	-2.557131124939e-007
-3.378527976503e-002	-1.170462489189e-007
-8.707520984430e-002	-2.465012315302e-007
-1.401438311365e-001	-1.079446739065e-007
-1.927857777525e-001	-2.367558919608e-007
-2.449048994950e-001	-9.825503780200e-008
-2.962986805367e-001	-2.264110436947e-007
-3.468743895314e-001	-8.793666499449e-008
-3.964340491260e-001	-2.154421360881e-007
-4.448900229070e-001	-7.698185248590e-008
-4.920505109674e-001	-2.038518678345e-007
-5.378345874946e-001	-6.540508422375e-008
-5.820582007194e-001	-1.916617350122e-007
-6.246486724708e-001	-5.323647097951e-008
-6.654311834974e-001	-1.789067489142e-007
-7.043427443131e-001	-4.051755184939e-008
-7.412191492283e-001	-1.656319669776e-007
-7.760084261631e-001	-2.729847234732e-008
-8.085582448660e-001	-1.518901012824e-007
-8.388288520197e-001	-1.363599331641e-008
-8.666809210685e-001	-1.377397880423e-007
-8.920879781419e-001	4.112491726783e-010
-9.149246811081e-001	-1.232442689990e-007
-9.351787432113e-001	1.476756605515e-008
-9.527396323252e-001	-1.084703568208e-007
-9.676099911768e-001	2.937381299743e-008
-9.796947540426e-001	-9.348753727113e-008
-9.890120663730e-001	4.415552547836e-008
-9.954828105209e-001	-7.836721827336e-008
-9.991410286472e-001	5.903997041700e-008
-9.999238529441e-001	-6.318203141573e-008
-9.978814335414e-001	7.395353950983e-008
-9.929672705371e-001	-4.800517784242e-008
-9.852476481590e-001	8.882238256204e-008
-9.746923674320e-001	-3.290979211961e-008
-9.613836873810e-001	1.035730333253e-007
-9.453074586939e-001	-1.796830399595e-008
-9.265615722985e-001	1.181330471383e-007
-9.051474958562e-001	-3.251777808241e-009
-8.811782295943e-001	1.324316719078e-007
-8.546702489848e-001	1.117079445969e-008
-8.257509671936e-001	1.464005788234e-007
-7.944510888225e-001	2.523327782052e-008
-7.609115777762e-001	1.599746895120e-007
-7.251764284942e-001	3.887330119145e-008
-6.873991373663e-001	1.730931531795e-007
-6.476358995102e-001	5.203335332259e-008
-6.060515810812e-001	1.857005552996e-007
-5.627133512988e-001	6.466217104542e-008
-5.177961520942e-001	1.977484871476e-007
-4.713767768444e-001	7.671658562834e-008
-4.236388326865e-001	2.091976863053e-007
-3.746672793057e-001	8.816410133734e-008
-3.246528779046e-001	2.200211022201e-007
-2.736872054334e-001	9.898667550243e-008
-2.219665825837e-001	2.302085051069e-007
-1.695875811259e-001	1.091865357620e-007
-1.167504212943e-001	2.397737646031e-007
-6.355499250546e-002	1.187955933565e-007
-1.020370801836e-002	2.487669596026e-007
4.320193762333e-002	1.278915513080e-007
9.645907189436e-002	2.572959328511e-007
1.494663229427e-001	1.366288919006e-007
2.020220994012e-001	2.655799495995e-007
2.540268681220e-001	1.453963439461e-007
3.052819985028e-001	2.747558457697e-007
3.556911527253e-001	1.599901074945e-007
4.050581342041e-001	3.207128931023e-007
4.532776289612e-001	4.053493542536e-007
5.000750931324e-001	1.770483197527e-006
5.448994320157e-001	8.547323404392e-006
5.856059222275e-001	4.068585781680e-005
6.178295166007e-001	1.401634192116e-004
6.396798369327e-001	3.245031473245e-004
6.540444097368e-001	5.639730778370e-004
6.639835863850e-001	8.271842507446e-004
6.712817923829e-001	1.095437880753e-003
6.768693726102e-001	1.358551612436e-003
6.813083599629e-001	1.610052698650e-003
6.848560363798e-001	1.846551272929e-003
6.877516363112e-001	2.064904103860e-003
6.901285299454e-001	2.263086276880e-003
6.920780677790e-001	2.439561078553e-003
6.936633727081e-001	2.593145244176e-003
6.949322802799e-001	2.722882428501e-003
6.959173272616e-001	2.828044695485e-003
6.966437199437e-001	2.908054781350e-003
6.971271647396e-001	2.962508508271e-003
6.973792518646e-001	2.991122189742e-003
6.974044739202e-001	2.993762631269e-003
6.972042192680e-001	2.970407844986e-003
6.967733695929e-001	2.921180760678e-003
6.961032958194e-001	2.846319357163e-003
6.951779297179e-001	2.746215122331e-003
6.939756736659e-001	2.621393481852e-003
6.924643488513e-001	2.472562928474e-003
6.906012215577e-001	2.300613649936e-003
6.883251077902e-001	2.106694369021e-003
6.855517656517e-001	1.892256415342e-003
6.821577346660e-001	1.659211971867e-003
6.779610968519e-001	1.410122592253e-003
6.726763037072e-001	1.148644290103e-003
6.657988800602e-001	8.806667215523e-004
6.565391474195e-001	6.149668379098e-004
6.433281941463e-001	3.680975372355e-004
